"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"China","CHN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","598.094","526.884","421.525","409.529","398.947","389.525","377.847","365.53","351.971","339.56","326.436","311.956","300.73","290.02","283.184","275.588","272.6","258.839","251.93","245.412","239.573","233.964","228.725","223.059","217.97","213.265","208.954","204.306","199.712","194.89","190.86","184.982","178.897","174.725","171.639","166.604","161.655","157.825","154.395","151.135","148.896","146.095","143.85","141.796","139.817","138.01","136.346","133.268","134.56","130.415","127.481","127.107","124.948","122.974","121.058","119.046","117.26","118.975","113.085","110.506","112.888","110.958","107.752","107.862","",
"Cote d'Ivoire","CIV","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","493.066","486.984","482.515","476.487","472.087","466.368","462.223","456.386","450.463","444.652","439.044","433.146","425.872","420.191","413.109","406.144","398.911","393.594","387.076","382.804","383.774","386.084","386.476","387.357","383.795","381.237","379.582","378.166","379.878","381.925","383.84","386.902","390.513","394.238","398.649","408.02","411.356","415.037","420.356","425.124","428.367","432.247","434.443","443.222","441.184","438.953","432.565","427.817","421.696","416.615","410.858","399.84","392.217","387.018","371.161","365.066","359.042","353.024","346.909","340.719","346.703","352.433","324.954","319.935","",
"Cameroon","CMR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","747.795","746.297","412.852","411.594","409.509","405.069","399.234","392.359","384.549","375.32","368.831","363.887","361.908","362.662","364.81","365.709","368.234","370.551","371.56","373.839","373.459","374.248","370.065","364.697","366.515","359.534","361.494","356.178","356.438","358.738","360.54","363.347","365.095","366.742","371.321","373.366","373.472","377.473","376.435","372.317","367.514","363.725","361.42","359.834","357.895","355.557","353.756","351.369","349.093","350.014","346.953","342.34","336.811","332.07","332.981","326.922","319.138","313.131","311.566","303.679","307.463","329.017","300.531","274.97","",
"Congo, Dem. Rep.","COD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","460.521","486.391","483.417","481.369","509.537","494.126","448.602","451.574","446.024","443.762","441.538","439.179","435.818","434.811","432.785","430.773","429.177","428.281","440.014","423.549","419.768","418.539","417.631","415.279","412.091","410.646","407.009","403.68","400.176","396.755","393.582","389.824","386.878","388.058","384.42","379.411","414.85","392.39","448.529","443.528","371.265","369.309","373.831","363.697","353.74","349.87","344.967","340.695","338.008","338.399","329.614","324.937","322.99","319.714","315.444","312.278","308.894","305.87","302.98","300.878","301.881","321.734","304.591","286.972","",
"Congo, Rep.","COG","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","434.415","427.831","423.012","417.311","413.078","407.622","403.655","401.814","395.546","392.311","388.914","385.86","383.969","380.982","379.334","376.823","375.41","372.981","372.786","373.711","372.995","373.231","373.601","372.768","372.564","371.386","370.437","370.334","369.823","370.347","372.333","375.243","376.136","380.836","386.76","381.644","381.766","609.188","460.912","398.439","370.155","361.269","356.954","346.042","336.412","329.718","323.863","324.071","318.683","318.48","310.842","308.195","304.13","303.037","298.725","296.135","294.263","291.238","289.105","308.325","294.754","305.734","288.947","273.121","",
"Colombia","COL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","306.603","298.942","291.757","284.279","279.34","273.496","268.234","264.459","261.703","260.501","259.984","258.481","256.196","255.886","253.865","253.48","250.326","248.613","246.201","247.809","244.865","243.314","238.981","237.384","236.053","282.47","251.229","260.995","264.494","260.664","264.742","266.82","270.269","262.654","254.706","246.73","241.386","235.865","232.561","232.896","234.984","230.507","224.414","208.868","198.95","190.154","183.33","179.645","173.314","167.357","163.68","158.119","152.16","147.023","143.488","141.338","140.1","139.105","138.575","135.581","161.937","207.412","141.3","122.668","",
"Comoros","COM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","488.049","484.762","481.929","479.149","474.679","472.869","466.859","462.304","455.633","448.028","439.392","429.678","420.521","412.081","404.755","420.371","392.838","387.252","382.198","380.473","375.488","370.507","365.12","360.905","354.718","349.964","344.624","339.412","333.132","335.275","322.929","318.541","315.392","313.308","312.243","311.659","311.506","323.4","318.534","310.805","311.187","302.896","302.537","296.331","293.07","289.455","285.564","283.185","277.069","272.783","266.943","262.682","259.155","255.23","253.106","250.135","247.338","243.822","242.051","239.714","240.094","259.91","232.952","229.855","",
"Cabo Verde","CPV","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","441.427","427.073","410.193","392.024","373.273","355.119","339.261","326.16","315.566","308.72","305.301","304.658","305.528","306.881","308.872","309.02","310.487","308.654","308.664","308.688","308.695","308.762","308.914","308.979","309.891","309.266","309.36","309.457","309.489","309.516","309.547","312.076","313.922","314.904","315.684","331.425","308.215","302.234","295.611","288.255","280.253","275.645","267.86","263.644","253.104","244.65","234.139","230.429","219.947","219.604","214.207","209.785","202.928","201.721","194.894","188.117","185.213","179.933","176.019","172.377","187.719","195.953","164.378","162.081","",
"Costa Rica","CRI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","200.781","196.953","194.546","195.595","194.651","192.177","192.248","189.925","188.9","186.534","187.573","184.723","184.224","182.188","179.57","175.04","170.669","166.141","163.202","156.687","150.628","144.28","138.33","133.029","131.599","130.746","130.622","129.887","128.117","126.549","126.489","127.289","126.872","128.923","129.242","128.627","128.486","127.999","125.412","124.314","122.491","121.555","118.85","117.52","117.262","114.8","116.802","118.927","119.91","118.698","119.727","115.925","112.711","111.522","112.671","113.642","118.302","114.996","118.534","114.38","118.872","152.4","125.344","111.434","",
"Caribbean small states","CSS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","326.879872480059","322.490430356261","314.618898023929","311.3268567441","308.37735262076","307.085188590347","306.31077472189","306.869285278715","306.008781360115","306.208452747206","306.923083817263","306.813358784762","305.816484628309","304.931262226609","301.340596367798","297.104951792095","294.110448666144","291.217486589452","288.379385679323","285.787672262739","283.540635601866","280.745306902131","279.32687659585","284.245465617387","277.548839479279","278.359168678155","280.877973340499","281.825547848894","282.341936192108","279.739421774947","279.460369667641","279.149559853997","278.737911647481","278.818528643085","280.478135546776","283.800196545653","284.923769660282","284.77833938979","280.43026540002","277.190578331439","273.684139262579","268.989354079486","266.266340716869","263.113091880971","259.5941982842","254.852977507899","249.623132579225","244.337934964897","241.291869097092","238.909337286649","237.433732735558","235.390440565412","235.048529808428","234.567868735777","231.174657861934","227.738945778627","224.973812351077","222.177475566297","219.898462643038","219.663341591933","228.683896282647","264.522708588234","211.7791074164","205.551499795476","",
"Cuba","CUB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","235.448","235.6","228.086","226.788","220.32","216.367","211.68","208.611","205.688","203.81","197.036","193.33","189.074","188.084","183.815","179.592","175.224","169.434","164.962","161.246","160.877","158.729","157.593","157.753","157.328","159.862","159.617","163.653","163.844","165.943","165.244","165.774","163.867","164.565","162.553","159.902","156.339","154.474","154.505","151.952","148.745","143.696","140.015","136.176","136.335","134.39","133.657","130.019","129.394","127.579","125.235","124.737","125.492","127.728","129.327","130.179","131.816","132.677","130.765","132.567","131.287","175.763","130.112","126.691","",
"Curacao","CUW","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","244.74","241.238","239.081","236.668","234.269","231.873","229.248","227.253","224.758","222.854","219.919","217.984","214.764","212.257","209.18","206.02","202.789","200.078","196.783","193.889","191.261","188.672","186.065","184.421","182.049","179.765","178.184","176.502","175.494","174.715","172.825","171.812","170.672","170.122","169.561","169.155","168.324","167.675","167.596","166.983","165.911","165.207","164.105","162.507","160.987","159.412","158.599","156.499","153.862","151.684","144.701","141.292","135.647","132.554","132.602","134.507","140.906","139.643","139.044","138.3","139.132","149.677","136.039","135.152","",
"Cayman Islands","CYM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","338.351","329.169","318.739","307.644","296.968","282.177","276.253","271.009","265.048","261.433","258.588","257.635","255.645","255.804","254.085","252.609","250.89","246.899","243.657","238.564","234.093","229.553","224.914","220.377","215.996","211.803","208.494","205.787","203.533","201.669","199.395","198.093","196.818","196.267","195.843","195.911","195.252","193.941","191.48","188.677","185.255","181.324","179.129","178.405","177.512","175.713","174.492","172.778","170.016","166.461","161.404","154.451","146.437","141.453","139.596","136.861","134.254","131.834","130.339","129.815","129.943","131.299","124.839","122.815","",
"Cyprus","CYP","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","287.498","276.524","267.696","342.153","337.022","252.253","248.739","244.581","241.002","236.578","230.435","227.373","224.744","219.854","693.833","198.073","190.929","184.341","177.432","171.952","161.854","160.864","155.925","154.657","153.228","143.704","141.862","137.034","135.43","129.471","125.703","122.639","123.275","122.596","121.06","118.941","115.635","113.383","113.601","107.741","104.129","102","95.403","93.921","92.524","90.963","89.043","85.931","85.299","79.625","76.571","73.612","71.044","68.446","67.29","65.924","64.895","63.405","62.491","62.309","65.967","76.709","69.269","57.023","",
"Czechia","CZE","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","200.651","193.648","201.7","200.035","196.71","199.171","197.379","202.886","212.57","223.445","225.457","221.463","214.321","216.805","215.358","213.288","214.817","216.557","220.728","218.255","229.167","223.508","218.756","227.013","224.882","222.947","222.727","217.996","216.212","215.515","230.775","217.618","215.332","203.075","200.855","195.299","190.31","188.897","179.468","176.295","172.623","167.58","164.947","166.235","159.881","154.618","146.736","145.864","143.699","138.751","135.428","131.678","125.77","120.745","114.572","112.244","109.118","109.159","110.448","107.105","111.913","126.9","","","",
"Germany","DEU","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.105","157.727","153.303","150.314","147.844","144.281","140.48","135.199","129.383","126.811","125.456","121.87","120.763","119.369","113.98","111.806","108.484","106.198","104.309","103.586","101.933","98.648","95.548","94.684","91.119","92.451","89.99","86.511","86.917","83.621","85.005","","","","",
"Djibouti","DJI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","438.783","435.487","434.301","432.065","429.755","425.894","423.807","419.475","416.701","412.019","408.666","418.079","401.059","397.121","393.989","390.272","387.392","384.42","381.436","378.577","374.583","372.403","368.042","364.617","361.082","358.301","354.315","351.628","349.719","348.179","350.784","375.047","416.867","352.054","352.954","343.939","342.78","345.974","343.569","344.426","340.885","331.467","331.398","333.116","336.366","334.609","330.408","326.147","321.97","312.541","307.79","299.884","296.063","291.616","289.904","286.379","279.034","274.902","270.655","267.784","272.598","290.211","255.546","249.365","",
"Dominica","DMA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","216.645","210.36","209.661","213.607","217.47","218.971","221.431","224.215","224.503","224.008","223.085","221.622","217.702","214.271","212.168","208.366","205.658","202.433","196.672","193.919","178.621","170.185","165.591","163.91","170.495","180.845","194.952","207.785","220.099","228.664","232.751","232.57","231.598","229.32","225.834","223.022","218.892","213.55","208.651","203.176","197.561","193.386","190.802","188.508","186.166","184.133","182.717","182.66","181.853","182.455","183.553","184.414","184.435","184.952","185.124","189.708","184.11","196.247","176.666","179.037","181.368","205.238","184.165","180.736","",
"Denmark","DNK","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","150.519","150.907","156.759","155.867","156.633","158.787","156.491","156.998","153.061","154.293","158.529","160.262","161.351","163.146","164.688","159.868","166.875","159.732","159.515","166.568","166.792","165.79","164.534","164.817","161.521","162.215","161.742","162.611","156.782","159.536","155.211","150.624","147.322","146.046","145.665","142.308","141.132","133.328","128.913","127.693","125.917","123.926","124.075","121.097","118.165","111.142","115.834","115.937","107.446","106.703","104.849","97.155","92.572","90.145","86.724","82.945","82.426","78.186","77.895","73.629","71.498","68.914","70.881","68.774","",
